term,annotation,p_value,adj_p_value,enrichment,size
reactome_pathway,Generation of second messenger molecules,0.4847227691604875,1,1.0848568064888495,7
reactome_pathway,Processing of Capped Intron-Containing Pre-mRNA,0.4867452881274196,1,0.9573003948350611,31
reactome_pathway,Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA,0.48687877722486733,1,0.7497207634360983,14
reactome_pathway,DNA replication initiation,0.4885690277460682,1,0.6079438715921612,4
reactome_pathway,Nicotinate metabolism,0.4889884777239221,1,1.6693514240365646,4
reactome_pathway,WNT mediated activation of DVL,0.49110832885018213,1,1.8884140187460488,5
reactome_pathway,Negative regulation of FLT3,0.4913274430568139,1,1.9290206480150027,3
reactome_pathway,Sema4D induced cell migration and growth-cone collapse,0.4937316721528146,1,1.2143902079176887,11
reactome_pathway,VEGFR2 mediated cell proliferation,0.4987293301395025,1,1.5458052129388218,9
reactome_pathway,Citric acid cycle (TCA cycle),0.4999155857913796,1,1.092583788008706,19
reactome_pathway,HDR through MMEJ (alt-NHEJ),0.4999619554873619,1,1.5674008093292735,4
reactome_pathway,RNA Pol II CTD phosphorylation and interaction with CE during HIV infection,0.50146285352895,1,0.8978281544371983,21
reactome_pathway,RNA Pol II CTD phosphorylation and interaction with CE,0.50146285352895,1,0.8978281544371983,21
reactome_pathway,Pyrophosphate hydrolysis,0.5030569131593834,1,1.172194950589345,3
reactome_pathway,RNA Polymerase III Abortive And Retractive Initiation,0.5042520466709823,1,0.7940432531745826,18
reactome_pathway,Negative regulation of MET activity,0.5056406670764355,1,1.4526172795984793,11
reactome_pathway,Formation of RNA Pol II elongation complex,0.5073670928691751,1,0.9840695382395814,40
reactome_pathway,COPI-dependent Golgi-to-ER retrograde traffic,0.5098386777912931,1,1.11434472265055,52
reactome_pathway,ARMS-mediated activation,0.5117020170932833,1,1.5910680622748252,3
reactome_pathway,Synthesis of PC,0.5159212548882119,1,1.43616562405267,8
reactome_pathway,PKA activation,0.5188260859579323,1,0.5500769068085545,4
reactome_pathway,Ethanol oxidation,0.5211751815410675,1,0.34178617554754237,3
reactome_pathway,Spry regulation of FGF signaling,0.523566019162402,1,1.4335932067767292,7
reactome_pathway,Advanced glycosylation endproduct receptor signaling,0.5235833160463963,1,1.4152057479074014,8
reactome_pathway,Pregnenolone biosynthesis,0.5242515018873767,1,0.6331790978876906,4
reactome_pathway,CD28 dependent Vav1 pathway,0.5255579145526604,1,1.1601894216066586,4
reactome_pathway,Recruitment of NuMA to mitotic centrosomes,0.5291844726619722,1,0.8134577894645599,34
reactome_pathway,Role of LAT2/NTAL/LAB on calcium mobilization,0.5297270552242901,1,0.42443679847423055,3
reactome_pathway,TP53 Regulates Transcription of DNA Repair Genes,0.5298922552813004,1,0.950601571235414,36
reactome_pathway,Platelet degranulation,0.5303862961399304,1,0.9021853398304496,43
reactome_pathway,Cytoprotection by HMOX1,0.5325232435119953,1,0.9798904841600115,31
reactome_pathway,Downregulation of ERBB2:ERBB3 signaling,0.5349784133962256,1,-0.07596718582073289,5
reactome_pathway,Branched-chain amino acid catabolism,0.535111391223277,1,1.0621317460127504,14
reactome_pathway,CREB1 phosphorylation through the activation of Adenylate Cyclase,0.5367498091361969,1,0.9366766514310922,5
reactome_pathway,Negative feedback regulation of MAPK pathway,0.5376104566918061,1,1.12094292311087,4
reactome_pathway,Signaling by MAP2K mutants,0.5376104566918061,1,1.12094292311087,4
reactome_pathway,G alpha (i) signalling events,0.5384078128973298,1,0.8287319600358647,16
reactome_pathway,RND2 GTPase cycle,0.538766466221372,1,1.2394675596556197,18
reactome_pathway,RHOBTB2 GTPase cycle,0.5388736670015781,1,0.9343274537849553,20
reactome_pathway,SLBP independent Processing of Histone Pre-mRNAs,0.5401399011366576,1,0.9169146663204061,7
reactome_pathway,SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs,0.5401399011366576,1,0.9169146663204061,7
reactome_pathway,The NLRP3 inflammasome,0.5404866027079508,1,1.0483974908794342,8
reactome_pathway,RHOBTB1 GTPase cycle,0.5413979373561713,1,0.7185777479577964,17
reactome_pathway,Protein methylation,0.5414249217836831,1,0.6576088786928798,8
reactome_pathway,Acyl chain remodeling of CL,0.5421760490223162,1,0.7204544966243825,3
reactome_pathway,alpha-linolenic acid (ALA) metabolism,0.5428158766926587,1,0.3376202941441721,7
reactome_pathway,Transcriptional activation of mitochondrial biogenesis,0.5434025554108624,1,0.7003095137579192,23
reactome_pathway,Cation-coupled Chloride cotransporters,0.5452468739616365,1,1.7078999007600635,3
reactome_pathway,Rap1 signalling,0.5495345815786572,1,1.0163199921416732,7
reactome_pathway,RSK activation,0.5496301679998581,1,1.4335932067767292,5
reactome_pathway,DEx/H-box helicases activate type I IFN and inflammatory cytokines production,0.5518249004057874,1,0.6492639880949532,5
reactome_pathway,Formation of the cornified envelope,0.5536392102605665,1,0.9271959826963154,16
reactome_pathway,Apoptotic cleavage of cellular proteins,0.5564277512850806,1,1.240881084268724,5
reactome_pathway,Vitamin D (calciferol) metabolism,0.5604695028073982,1,1.1394207680576185,3
reactome_pathway,Synthesis of UDP-N-acetyl-glucosamine,0.5609541845172505,1,1.4357851389912657,6
reactome_pathway,Synthesis of PE,0.561049243639653,1,1.0471411096892238,5
reactome_pathway,Sema3A PAK dependent Axon repulsion,0.5616896093358019,1,1.0488364598695212,6
reactome_pathway,Activation of AKT2,0.5664590226697108,1,2.3084222519753346,3
reactome_pathway,Nuclear Pore Complex (NPC) Disassembly,0.5673047492399463,1,0.9943102810632067,28
reactome_pathway,Activation of PPARGC1A (PGC-1alpha) by phosphorylation,0.5682879952343758,1,0.4674163696027824,3
reactome_pathway,Aggrephagy,0.570245728155683,1,0.9057394929371156,20
reactome_pathway,Axonal growth inhibition (RHOA activation),0.5716251345910492,1,1.2650125481207688,4
reactome_pathway,Regulation of TP53 Activity through Association with Co-factors,0.5721753689529561,1,0.8770867646749989,5
reactome_pathway,Removal of the Flap Intermediate,0.5738839823592687,1,0.741287993376088,7
reactome_pathway,Metalloprotease DUBs,0.5773226284850854,1,1.4526172795984793,9
reactome_pathway,Ribavirin ADME,0.5787108705332639,1,0.7731584615633338,7
reactome_pathway,Endosomal/Vacuolar pathway,0.5809723615859371,1,0.35760340535514584,4
reactome_pathway,Processing of Intronless Pre-mRNAs,0.5817440807902481,1,0.9169146663204061,17
reactome_pathway,WNT5:FZD7-mediated leishmania damping,0.5821751920011813,1,1.1677745236431614,5
reactome_pathway,Cytosolic sulfonation of small molecules,0.5823462265790686,1,1.072776007575502,4
reactome_pathway,RHOT2 GTPase cycle,0.5827558718507053,1,1.2442200277237894,3
reactome_pathway,RET signaling,0.5849447517788509,1,1.0163199921416732,7
reactome_pathway,Glycogen synthesis,0.5860745169516037,1,0.9939265885814477,5
reactome_pathway,SHC1 events in ERBB4 signaling,0.5885907584085026,1,2.402992921935202,3
reactome_pathway,mRNA decay by 5' to 3' exoribonuclease,0.591652376514819,1,0.5650210993885588,11
reactome_pathway,Telomere Extension By Telomerase,0.5916627169524405,1,1.1502231631365456,12
reactome_pathway,Inactivation of CDC42 and RAC1,0.5922558904706022,1,1.1975415785049206,5
reactome_pathway,GRB2 events in EGFR signaling,0.5939184976155176,1,0.5952424328150658,3
reactome_pathway,CLEC7A (Dectin-1) induces NFAT activation,0.5945009958093836,1,0.5134908925499697,6
reactome_pathway,ABC transporters in lipid homeostasis,0.5949437441164492,1,1.2688815985265665,5
reactome_pathway,Uptake and function of diphtheria toxin,0.5950100943858331,1,1.4037163782370063,4
reactome_pathway,KSRP (KHSRP) binds and destabilizes mRNA,0.595387771614482,1,1.0126928905194443,14
reactome_pathway,Synthesis of IP3 and IP4 in the cytosol,0.5956974377076587,1,0.5118198090273625,11
reactome_pathway,Class I peroxisomal membrane protein import,0.5968308231041675,1,0.8232010547671151,10
reactome_pathway,ESR-mediated signaling,0.5980520164937604,1,1.4335932067767292,5
reactome_pathway,HATs acetylate histones,0.5998396422419299,1,1.0514384486987463,32
reactome_pathway,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.6005103710235155,1,0.8242255516264136,25
reactome_pathway,Post-translational protein phosphorylation,0.6005103710235155,1,0.8242255516264136,25
reactome_pathway,PKA activation in glucagon signalling,0.605124585023426,1,1.0163199921416732,5
reactome_pathway,Pyrimidine salvage,0.6055417836141403,1,0.9006476951598873,5
reactome_pathway,DNA Damage/Telomere Stress Induced Senescence,0.6057700250590844,1,0.508565833820766,7
reactome_pathway,Regulated proteolysis of p75NTR,0.6059464261505132,1,1.2805400511179454,7
reactome_pathway,RORA activates gene expression,0.6072178641939907,1,0.6547827432322777,6
reactome_pathway,NEP/NS2 Interacts with the Cellular Export Machinery,0.6077522392081769,1,0.9943102810632067,26
reactome_pathway,"Activation of NIMA Kinases NEK9, NEK6, NEK7",0.6078727936498095,1,-0.15504399482225756,3
reactome_pathway,SUMOylation of transcription factors,0.6121852690497138,1,1.2502348818255147,6
reactome_pathway,Prolactin receptor signaling,0.614590056099318,1,0.7151576315276496,4
reactome_pathway,Potential therapeutics for SARS,0.6155661819654715,1,1.166381790709423,42
reactome_pathway,Striated Muscle Contraction,0.6181616722254804,1,0.9447409842526602,3
reactome_pathway,Activation of anterior HOX genes in hindbrain development during early embryogenesis,0.6182169554927964,1,0.9406368936540037,28
reactome_pathway,RHOBTB3 ATPase cycle,0.6200132375355603,1,1.655575344586565,5
reactome_pathway,TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain,0.6206323082638593,1,1.1991213387985524,6
reactome_pathway,Regulation of pyruvate dehydrogenase (PDH) complex,0.6210159210205153,1,1.1408344016512721,8
reactome_pathway,Purinergic signaling in leishmaniasis infection,0.6210818126707813,1,1.272305814455001,11
reactome_pathway,Chaperone Mediated Autophagy,0.6216928291929444,1,1.3207163503475514,10
reactome_pathway,DAP12 signaling,0.6221842313273,1,0.6170335630931143,8
reactome_pathway,Aflatoxin activation and detoxification,0.6236072757940712,1,0.5796828395327579,3
reactome_pathway,tRNA processing in the nucleus,0.6245605053538859,1,0.9261105827446356,46
reactome_pathway,Vpr-mediated nuclear import of PICs,0.6255375179418002,1,0.9741970106592815,29
reactome_pathway,Beta oxidation of hexanoyl-CoA to butanoyl-CoA,0.6312657596308344,1,1.3354405744055295,3
reactome_pathway,Cyclin A:Cdk2-associated events at S phase entry,0.6318677045919244,1,0.6713350439573598,5
reactome_pathway,Phase I - Functionalization of compounds,0.6324824118642702,1,1.5312591241218516,7
reactome_pathway,"Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutants",0.6326375533577829,1,0.42443679847423055,3
reactome_pathway,Signaling by PDGFRA extracellular domain mutants,0.6326375533577829,1,0.42443679847423055,3
reactome_pathway,Formation of HIV elongation complex in the absence of HIV Tat,0.6329081401030145,1,0.9169146663204061,31
reactome_pathway,Interleukin receptor SHC signaling,0.6331435301775795,1,0.42443679847423055,5
reactome_pathway,Thrombin signalling through proteinase activated receptors (PARs),0.6332301042188313,1,1.117017264908269,11
reactome_pathway,MET activates RAP1 and RAC1,0.634087644716498,1,0.7907110179403428,8
reactome_pathway,Endogenous sterols,0.635384931954637,1,1.4694415639454732,3
reactome_pathway,Constitutive Signaling by AKT1 E17K in Cancer,0.6355727218673033,1,1.0461091250043038,12
reactome_pathway,NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10,0.636310358760594,1,0.73894183584732,9
reactome_pathway,NADE modulates death signalling,0.6364852931506613,1,1.179007322622755,3
reactome_pathway,Nuclear signaling by ERBB4,0.6367872991653885,1,1.2805400511179454,9
reactome_pathway,Recognition of DNA damage by PCNA-containing replication complex,0.6368627096918679,1,1.1339678135693279,20
reactome_pathway,RNA Polymerase I Promoter Opening,0.6385373673784329,1,0.5303535388656271,9
reactome_pathway,ECM proteoglycans,0.6392684773964479,1,0.573694045720794,10
reactome_pathway,Biotin transport and metabolism,0.6401800078262334,1,0.5707542814202129,5
reactome_pathway,Trafficking and processing of endosomal TLR,0.6447053273468073,1,0.5473013400855007,6
reactome_pathway,GAB1 signalosome,0.6468196523020322,1,0.5952424328150658,5
reactome_pathway,Interleukin-1 processing,0.6483168079380766,1,0.32918464990453794,4
reactome_pathway,Lysosome Vesicle Biogenesis,0.6483492026705852,1,1.175360089913706,22
reactome_pathway,Signaling by Hippo,0.6529280870806283,1,0.6714263437074687,10
reactome_pathway,Vitamin C (ascorbate) metabolism,0.6530565048390333,1,1.5312591241218516,5
reactome_pathway,mitochondrial fatty acid beta-oxidation of unsaturated fatty acids,0.654198818828647,1,1.2172080797022233,3
reactome_pathway,Synthesis of GDP-mannose,0.6581947057562645,1,1.2353332039973042,4
reactome_pathway,Regulation of BACH1 activity,0.6589198537208345,1,1.1444571814851294,4
reactome_pathway,SARS-CoV-2 activates/modulates innate and adaptive immune responses,0.6616429708749502,1,1.0596528541572445,62
reactome_pathway,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand,0.6634822198693417,1,1.01414843078945,32
reactome_pathway,JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1,0.6642474129887459,1,1.0015390261003567,10
reactome_pathway,Termination of translesion DNA synthesis,0.6647546762543344,1,1.1171834616787555,18
reactome_pathway,Disassembly of the destruction complex and recruitment of AXIN to the membrane,0.665421779376378,1,1.2971125509117738,11
reactome_pathway,Synthesis of diphthamide-EEF2,0.6664916217244661,1,0.3885684589378372,3
reactome_pathway,Formation of ATP by chemiosmotic coupling,0.6669659127478839,1,1.327198138130494,13
reactome_pathway,Intraflagellar transport,0.6677099928191256,1,1.0547810056518427,16
reactome_pathway,Transcription of E2F targets under negative control by DREAM complex,0.6681326310255319,1,1.0363355779331864,4
reactome_pathway,Maturation of spike protein,0.6705040835193323,1,1.5195017417944159,12
reactome_pathway,A tetrasaccharide linker sequence is required for GAG synthesis,0.6707031176412912,1,0.5933345950674634,3
reactome_pathway,Defective B3GAT3 causes JDSSDHD,0.6707031176412912,1,0.5933345950674634,3
reactome_pathway,PERK regulates gene expression,0.6715395479974642,1,1.0366867157712174,4
reactome_pathway,FOXO-mediated transcription of cell death genes,0.6766166097813319,1,0.6559604267027282,3
reactome_pathway,DAG and IP3 signaling,0.676722225341553,1,1.3618877360722996,6
reactome_pathway,Regulation of RUNX1 Expression and Activity,0.6788917052229928,1,0.8909518509666294,10
reactome_pathway,Recruitment of mitotic centrosome proteins and complexes,0.6793141226942137,1,0.8973226840374094,31
reactome_pathway,PP2A-mediated dephosphorylation of key metabolic factors,0.6798415205603896,1,1.3332036818966053,4
reactome_pathway,Nicotinamide salvaging,0.6819599410778348,1,0.7562394589174899,7
reactome_pathway,Mitochondrial tRNA aminoacylation,0.6853077086935417,1,0.8408793776230711,14
reactome_pathway,G beta:gamma signalling through CDC42,0.685669561176425,1,0.6795134224730336,7
reactome_pathway,Mitochondrial translation elongation,0.6890054811340792,1,0.8888889751314966,75
reactome_pathway,Regulation of TP53 Activity through Methylation,0.6911956802036723,1,0.2567048002833023,5
reactome_pathway,RUNX2 regulates osteoblast differentiation,0.6925398206099989,1,1.512550060966184,8
reactome_pathway,Nuclear events mediated by NFE2L2,0.692707346344267,1,1.0976648980449022,16
reactome_pathway,Cytosolic tRNA aminoacylation,0.6939763393015523,1,0.9147038643579356,23
reactome_pathway,Erythropoietin activates Phospholipase C gamma (PLCG),0.6978972913535908,1,0.5118198090273625,3
reactome_pathway,CHL1 interactions,0.7016108004899249,1,0.7689350308830027,3
reactome_pathway,Dectin-2 family,0.7061910666946081,1,1.060100268329626,3
reactome_pathway,Axonal growth stimulation,0.7079114245570174,1,1.179007322622755,3
reactome_pathway,Glycolysis,0.7125767147754707,1,1.02702279088313,18
reactome_pathway,Retinoid metabolism and transport,0.7129089111206663,1,0.72883593803713,5
reactome_pathway,Interaction between L1 and Ankyrins,0.713928737370368,1,1.4775438908716816,8
reactome_pathway,Signaling by ALK,0.7150955527685825,1,0.42443679847423055,3
reactome_pathway,DNA Damage Recognition in GG-NER,0.7152157359051241,1,0.9934103104522195,24
reactome_pathway,PECAM1 interactions,0.7156384222241702,1,1.3972646313920003,6
reactome_pathway,Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,0.7186935989240157,1,0.9943508475034916,8
reactome_pathway,Regulation of TNFR1 signaling,0.7197944875571284,1,0.7124853101007814,16
reactome_pathway,Vpr-mediated induction of apoptosis by mitochondrial outer membrane permeabilization,0.7202838413940813,1,0.982923275393294,3
reactome_pathway,TRP channels,0.7236307782067164,1,0.73894183584732,5
reactome_pathway,APEX1-Independent Resolution of AP Sites via the Single Nucleotide Replacement Pathway,0.7260637413703229,1,1.9166734985472407,3
reactome_pathway,Linoleic acid (LA) metabolism,0.7342109317215881,1,0.6388359166908893,4
reactome_pathway,Pre-NOTCH Transcription and Translation,0.7358535886794084,1,0.5303535388656271,17
reactome_pathway,NOTCH4 Intracellular Domain Regulates Transcription,0.7402209223356675,1,1.309415468097437,6
reactome_pathway,RUNX2 regulates genes involved in cell migration,0.741266284505732,1,1.2690999971970305,4
reactome_pathway,Ovarian tumor domain proteases,0.7418104138025461,1,0.8659549158068177,14
reactome_pathway,STAT3 nuclear events downstream of ALK signaling,0.7442967189618195,1,0.7260557251962034,4
reactome_pathway,Galactose catabolism,0.7443712328825682,1,0.6774057643971166,3
reactome_pathway,Mitochondrial protein import,0.7451594369709971,1,1.0390763978434632,46
reactome_pathway,HDMs demethylate histones,0.7464332208670533,1,0.7728597000411075,8
reactome_pathway,Pyruvate metabolism,0.7496559906561214,1,0.9232883742504088,8
reactome_pathway,Trafficking of myristoylated proteins to the cilium,0.7513843428269118,1,1.3865043487129085,3
reactome_pathway,Zinc influx into cells by the SLC39 gene family,0.7545259460387669,1,0.5499916087835295,5
reactome_pathway,activated TAK1 mediates p38 MAPK activation,0.7564154568224579,1,1.0015390261003567,10
reactome_pathway,Signaling by TCF7L2 mutants,0.7566577202987295,1,0.49758126503056377,3
reactome_pathway,Oncogene Induced Senescence,0.7581753149403503,1,0.9384570094366655,11
reactome_pathway,Signaling by ERBB2 ECD mutants,0.758271297370957,1,0.9943508475034916,8
reactome_pathway,Cyclin E associated events during G1/S transition,0.7584904581310818,1,0.6108191368906175,4
reactome_pathway,MET receptor recycling,0.7603853861022549,1,1.0265956886771785,7
reactome_pathway,Role of phospholipids in phagocytosis,0.7609643955466119,1,0.600957848251791,9
reactome_pathway,Transport of Mature mRNA Derived from an Intronless Transcript,0.7611660881987445,1,0.9703501260213608,36
reactome_pathway,Interferon gamma signaling,0.7617968827578364,1,1.211045718805369,18
reactome_pathway,Defective pyroptosis,0.7633955235439112,1,0.5303535388656271,11
reactome_pathway,RNA Polymerase III Transcription Termination,0.7635492233739001,1,1.3341990466354132,11
reactome_pathway,Glutamate and glutamine metabolism,0.7646209232519153,1,0.9203508048222574,7
reactome_pathway,Recycling of eIF2:GDP,0.7656961460858376,1,1.015803288567257,6
reactome_pathway,Purine catabolism,0.7671539022662155,1,0.966339031351718,6
reactome_pathway,Uptake and function of anthrax toxins,0.7676585175257538,1,0.7906778185972768,4
reactome_pathway,RHO GTPases activate IQGAPs,0.7677473668869966,1,1.2352289971661172,14
reactome_pathway,CD28 dependent PI3K/Akt signaling,0.7679872762596252,1,0.7899891985258729,6
reactome_pathway,PLC beta mediated events,0.7698633473178274,1,1.2801070598954387,6
reactome_pathway,Surfactant metabolism,0.7707749487520286,1,0.6031953943449421,3
reactome_pathway,ATF4 activates genes in response to endoplasmic reticulum  stress,0.7708928621079305,1,1.1528353615501032,15
reactome_pathway,Adherens junctions interactions,0.7711148108348849,1,1.2296307568931824,6
reactome_pathway,Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,0.7711148108348849,1,1.2163569625671384,6
reactome_pathway,MECP2 regulates transcription of neuronal ligands,0.7719548918209121,1,0.9366766514310922,3
reactome_pathway,FCGR3A-mediated IL10 synthesis,0.7740516344670645,1,0.9764983217863827,12
reactome_pathway,Coenzyme A biosynthesis,0.7758353324516744,1,0.7358616288107938,4
reactome_pathway,OAS antiviral response,0.7765446671073674,1,1.1095935671912414,6
reactome_pathway,Neutrophil degranulation,0.7771211090435066,1,1.0863743633221086,234
reactome_pathway,Cristae formation,0.7772912505721243,1,1.2007557629050805,22
reactome_pathway,Regulation of NF-kappa B signaling,0.7796938377328848,1,0.8145558393969297,7
reactome_pathway,Postmitotic nuclear pore complex (NPC) reformation,0.780464924784477,1,0.9703501260213608,22
reactome_pathway,Signaling by ERBB2 KD Mutants,0.7815824106536229,1,0.774501190650602,9
reactome_pathway,Signaling by ERBB2 TMD/JMD mutants,0.7815824106536229,1,0.774501190650602,9
reactome_pathway,Purine salvage,0.7817527899038277,1,0.9179489780939029,8
reactome_pathway,Mitochondrial translation termination,0.7831774716079541,1,0.8583664077788168,74
reactome_pathway,Glutathione conjugation,0.7832934883152278,1,0.5550330396131451,9
reactome_pathway,Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon,0.7871978794830254,1,0.5840375933261527,5
reactome_pathway,Macroautophagy,0.7967398692853735,1,1.1437287439724506,30
reactome_pathway,Fanconi Anemia Pathway,0.7973631701656169,1,1.0671115091980343,9
reactome_pathway,Loss of Function of FBXW7 in Cancer and NOTCH1 Signaling,0.7977447606355463,1,0.8462776697291464,3
reactome_pathway,Regulation of PLK1 Activity at G2/M Transition,0.7986179943862401,1,0.9568213380895414,34
reactome_pathway,NOTCH3 Activation and Transmission of Signal to the Nucleus,0.7996371157082822,1,0.5952424328150658,5
reactome_pathway,LDL clearance,0.8006834441394488,1,1.155549735293868,8
reactome_pathway,Paracetamol ADME,0.8024084292875615,1,0.5550330396131451,5
reactome_pathway,RNA Polymerase III Chain Elongation,0.8056300577598086,1,1.3341990466354132,9
reactome_pathway,Processing of SMDT1,0.805838332495454,1,1.3012132511025778,11
reactome_pathway,"Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein",0.8059640545531013,1,1.24647879892016,6
reactome_pathway,Circadian Clock,0.8093354634301353,1,1.2179622426675594,10
reactome_pathway,Signaling by cytosolic PDGFRA and PDGFRB fusion proteins,0.8099774755908827,1,0.7482034308862735,3
reactome_pathway,Neurexins and neuroligins,0.8106383332687165,1,0.8402639247479441,12
reactome_pathway,Defective HLCS causes multiple carboxylase deficiency,0.8160381472115784,1,0.9633496750255959,4
reactome_pathway,Signaling by Retinoic Acid,0.8165132623018163,1,1.106551788237448,9
reactome_pathway,Response of EIF2AK1 (HRI) to heme deficiency,0.8170758782046423,1,1.0366867157712174,4
reactome_pathway,Glycogen breakdown (glycogenolysis),0.8175997708687995,1,1.1122176084418787,6
reactome_pathway,HCMV Late Events,0.8179427606113289,1,0.9088940610607356,47
reactome_pathway,Activation of gene expression by SREBF (SREBP),0.8189204013904254,1,1.0494706208802,23
reactome_pathway,tRNA modification in the nucleus and cytosol,0.8212140876952383,1,0.989792607314131,20
reactome_pathway,RNA Polymerase III Transcription Initiation From Type 3 Promoter,0.8217929057482304,1,0.9404228117740809,11
reactome_pathway,ROBO receptors bind AKAP5,0.8222567872287061,1,1.0163199921416732,3
reactome_pathway,Pausing and recovery of Tat-mediated HIV elongation,0.8277027312252582,1,1.1342323247100305,22
reactome_pathway,Tat-mediated HIV elongation arrest and recovery,0.8277027312252582,1,1.1342323247100305,22
reactome_pathway,Ephrin signaling,0.8292758172824267,1,0.6900999507907076,6
reactome_pathway,Constitutive Signaling by NOTCH1 HD Domain Mutants,0.830066491861317,1,1.2805400511179454,3
reactome_pathway,Inhibition of replication initiation of damaged DNA by RB1/E2F1,0.8367820249736497,1,0.6713350439573598,5
reactome_pathway,MASTL Facilitates Mitotic Progression,0.8368517022177643,1,1.2406739231010107,4
reactome_pathway,VEGFR2 mediated vascular permeability,0.8369887111926937,1,1.2142005043563813,13
reactome_pathway,TFAP2A acts as a transcriptional repressor during retinoic acid induced cell differentiation,0.8369891250369041,1,0.8013811458521283,3
reactome_pathway,RHO GTPases Activate Formins,0.8373878625701402,1,0.881145619447882,62
reactome_pathway,Estrogen-dependent nuclear events downstream of ESR-membrane signaling,0.8383841307542239,1,0.9366766514310922,9
reactome_pathway,"Regulation of glycolysis by fructose 2,6-bisphosphate metabolism",0.8394968254210096,1,0.8808144845989023,6
reactome_pathway,MAPK1 (ERK2) activation,0.8397014524909303,1,0.7730629977495425,3
reactome_pathway,RHOD GTPase cycle,0.8411629667033252,1,1.0742531444046424,33
reactome_pathway,Glutamate Neurotransmitter Release Cycle,0.8421537402819764,1,0.742182352367272,5
reactome_pathway,Activation of BAD and translocation to mitochondria,0.8442838151064971,1,0.9294731823920309,11
reactome_pathway,SHC1 events in EGFR signaling,0.8444257251149911,1,1.499117677375134,4
reactome_pathway,"Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants",0.8446871592707077,1,1.3174642339660392,4
reactome_pathway,NF-kB is activated and signals survival,0.847064780548558,1,1.179007322622755,5
reactome_pathway,RHO GTPases activate KTN1,0.8481314862717655,1,1.016307861783923,8
reactome_pathway,Keratan sulfate degradation,0.8551063660112166,1,1.198583390444096,3
reactome_pathway,"Sensory perception of sweet, bitter, and umami (glutamate) taste",0.8551063660112166,1,1.117017264908269,3
reactome_pathway,Mitochondrial translation initiation,0.8551679650185704,1,0.91928508531514,74
reactome_pathway,Creatine metabolism,0.8566197283753517,1,0.853357243491994,3
reactome_pathway,Synthesis of bile acids and bile salts,0.8569224643035493,1,1.0301700537476615,3
reactome_pathway,CD209 (DC-SIGN) signaling,0.8614308678186671,1,1.0163199921416732,9
reactome_pathway,Regulation of TP53 Degradation,0.8641533231442982,1,0.7312548206637509,12
reactome_pathway,Cross-presentation of particulate exogenous antigens (phagosomes),0.865104148413778,1,1.1677745236431614,3
reactome_pathway,Utilization of Ketone Bodies,0.8654074572481296,1,0.8787258400402013,3
reactome_pathway,Golgi Associated Vesicle Biogenesis,0.869805184039897,1,0.9701393525387949,38
reactome_pathway,SARS-CoV-2 targets host intracellular signalling and regulatory pathways,0.87086846608903,1,0.9294731823920309,11
reactome_pathway,Hypusine synthesis from eIF5A-lysine,0.8720851901073667,1,0.9849535446481534,3
reactome_pathway,Synthesis of PIPs at the plasma membrane,0.8726732561367891,1,0.815997781231384,16
reactome_pathway,Transcriptional regulation of granulopoiesis,0.8732893911140089,1,0.7335150951483597,10
reactome_pathway,Transcriptional regulation by RUNX2,0.8737533537311057,1,0.8100290516745368,6
reactome_pathway,RA biosynthesis pathway,0.8752363003850347,1,0.6635023212290341,5
reactome_pathway,Cargo recognition for clathrin-mediated endocytosis,0.8766397604852358,1,1.1186604904199273,49
reactome_pathway,Formation of xylulose-5-phosphate,0.8774919644815768,1,1.0205014510098414,4
reactome_pathway,SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion,0.8784679117748911,1,0.9021853398304496,3
reactome_pathway,Regulation of innate immune responses to cytosolic DNA,0.8791516922500171,1,1.0913194964597752,8
reactome_pathway,Defective RIPK1-mediated regulated necrosis,0.8801262403012937,1,0.911857282004733,4
reactome_pathway,Transport of the SLBP independent Mature mRNA,0.8819183194021984,1,0.96650324138344,29
reactome_pathway,Transport of the SLBP Dependant Mature mRNA,0.8819183194021984,1,0.96650324138344,29
reactome_pathway,Aspirin ADME,0.8840801337295348,1,1.0418294201852727,4
reactome_pathway,snRNP Assembly,0.8854858062600673,1,0.9417089538519231,44
reactome_pathway,Threonine catabolism,0.8863812420740067,1,1.130041226616374,3
reactome_pathway,Viral Messenger RNA Synthesis,0.8882418698966533,1,0.9741970106592815,37
reactome_pathway,SUMOylation of DNA replication proteins,0.8921634865740666,1,1.014423551467132,33
reactome_pathway,Signal regulatory protein family interactions,0.8935810811814417,1,1.150139741966408,4
